Loading norms and the citation graph...
  960 eligible norms (deontic in {'COMPETENCE', 'OBLIGATION', 'PROHIBITION'}, addressee_type known)
  embedding 960 norms for semantic candidate matching (model: text-embedding-3-small, top-8)...
  5649 semantic-similarity index pair(s) found
  3023 candidate pair(s) after addressee_type gate + (graph adjacency OR trigger-keyword match OR semantic similarity)
  1 resolved deterministically (no AI needed), 3022 need AI adjudication (duty_conflict/deontic_polarity_conflict)
  BWBR0040940 art.19 <-> BWBR0051796 art.7 -- competence_competition [High]
  [2518/3022] 32016R0679 art.84 <-> 32022L2555 art.23 -- NOT_A_CONFLICT
  [2519/3022] 32016R0679 art.84 <-> 32022L2555 art.32 -- NOT_A_CONFLICT
  [2520/3022] 32016R0679 art.84 <-> 32022L2555 art.33 -- NOT_A_CONFLICT
  [2521/3022] 32016R0679 art.84 <-> 32022L2555 art.23 -- NOT_A_CONFLICT
  [2522/3022] 32016R0679 art.84 <-> 32022L2555 art.23 -- NOT_A_CONFLICT
  [2523/3022] 32016R0679 art.84 <-> 32022L2555 art.34 -- NOT_A_CONFLICT
  [2524/3022] 32016R0679 art.84 <-> 32022L2555 art.34 -- NOT_A_CONFLICT
  [2525/3022] 32016R0679 art.84 <-> 32022L2555 art.34 -- NOT_A_CONFLICT
  [2526/3022] 32016R0679 art.84 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2527/3022] 32016R0679 art.84 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2528/3022] 32016R0679 art.84 <-> 32022L2555 art.36 -- NOT_A_CONFLICT
  [2529/3022] 32016R0679 art.84 <-> 32022R2554 art.50 -- NOT_A_CONFLICT
  [2530/3022] 32016R0679 art.84 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2531/3022] 32016R0679 art.84 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2532/3022] 32016R0679 art.84 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2533/3022] 32016R0679 art.88 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2534/3022] 32016R0679 art.85 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2535/3022] 32016R0679 art.88 <-> 32022L2555 art.41 -- NOT_A_CONFLICT
  [2536/3022] 32016R0679 art.88 <-> 32022R2554 art.53 -- NOT_A_CONFLICT
  [2537/3022] 32016R0679 art.88 <-> 32022L2555 art.36 -- NOT_A_CONFLICT
  [2538/3022] 32016R0679 art.90 <-> 32022R2554 art.53 -- NOT_A_CONFLICT
  [2539/3022] 32016R0679 art.90 <-> 32022L2555 art.36 -- NOT_A_CONFLICT
  [2540/3022] 32016R0679 art.90 <-> 32022L2555 art.41 -- NOT_A_CONFLICT
  [2541/3022] 32016R0679 art.92 <-> 32022L2555 art.38 -- NOT_A_CONFLICT
  [2542/3022] 32016R0679 art.92 <-> 32022L2555 art.38 -- NOT_A_CONFLICT
  [2543/3022] 32016R0679 art.90 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2544/3022] 32016R0679 art.92 <-> 32022R2554 art.31 -- NOT_A_CONFLICT
  [2545/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2546/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2547/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2548/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2549/3022] 32016R0679 art.92 <-> 32024R1689 art.53 -- NOT_A_CONFLICT
  [2550/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2551/3022] 32016R0679 art.92 <-> 32022L2555 art.38 -- NOT_A_CONFLICT
  [2552/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2553/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2554/3022] 32016R0679 art.92 <-> 32022L2555 art.16 -- NOT_A_CONFLICT
  [2555/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2556/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2557/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2558/3022] 32016R0679 art.92 <-> 32022L2555 art.23 -- NOT_A_CONFLICT
  [2559/3022] 32016R0679 art.92 <-> 32022L2555 art.38 -- NOT_A_CONFLICT
  [2560/3022] 32016R0679 art.92 <-> 32022L2555 art.38 -- NOT_A_CONFLICT
  [2561/3022] 32016R0679 art.92 <-> 32022L2555 art.38 -- NOT_A_CONFLICT
  [2562/3022] 32016R0679 art.92 <-> 32022R2554 art.21 -- NOT_A_CONFLICT
  [2563/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2564/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2565/3022] 32016R0679 art.92 <-> 32022R2554 art.22 -- NOT_A_CONFLICT
  [2566/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2567/3022] 32016R0679 art.92 <-> 32024R1689 art.6 -- NOT_A_CONFLICT
  [2568/3022] 32016R0679 art.92 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2569/3022] 32016R0679 art.92 <-> 32024R1689 art.35 -- NOT_A_CONFLICT
  [2570/3022] 32016R0679 art.92 <-> 32024R1689 art.41 -- NOT_A_CONFLICT
  [2571/3022] 32016R0679 art.92 <-> 32024R1689 art.46 -- NOT_A_CONFLICT
  [2572/3022] 32016R0679 art.92 <-> 32024R1689 art.81 -- NOT_A_CONFLICT
  [2573/3022] 32016R0679 art.92 <-> 32024R1689 art.68 -- NOT_A_CONFLICT
  [2574/3022] 32016R0679 art.92 <-> 32024R1689 art.82 -- NOT_A_CONFLICT
  [2575/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2576/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2577/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2578/3022] 32016R0679 art.92 <-> 32024R1689 art.90 -- NOT_A_CONFLICT
  [2579/3022] 32016R0679 art.92 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2580/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2581/3022] 32016R0679 art.97 <-> 32022L2555 art.16 -- NOT_A_CONFLICT
  [2582/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2583/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2584/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2585/3022] 32016R0679 art.97 <-> 32024R1689 art.92 -- NOT_A_CONFLICT
  [2586/3022] 32016R0679 art.97 <-> 32024R1689 art.82 -- NOT_A_CONFLICT
  [2587/3022] 32016R0679 art.97 <-> 32024R1689 art.92 -- NOT_A_CONFLICT
  [2588/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2589/3022] 32016R0679 art.97 <-> 32022R2554 art.58 -- NOT_A_CONFLICT
  [2590/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2591/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2592/3022] 32016R0679 art.97 <-> 32024R1689 art.93 -- NOT_A_CONFLICT
  [2593/3022] 32016R0679 art.97 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2594/3022] 32016R0679 art.97 <-> 32024R1689 art.6 -- NOT_A_CONFLICT
  [2595/3022] 32016R0679 art.97 <-> 32024R1689 art.11 -- NOT_A_CONFLICT
  [2596/3022] 32016R0679 art.97 <-> 32024R1689 art.6 -- NOT_A_CONFLICT
  [2597/3022] 32016R0679 art.98 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2598/3022] 32022L2555 art.4 <-> 32022R2554 art.28 -- NOT_A_CONFLICT
  [2599/3022] 32022L2555 art.4 <-> 32022R2554 art.18 -- NOT_A_CONFLICT
  [2600/3022] 32022L2555 art.4 <-> 32022R2554 art.30 -- NOT_A_CONFLICT
  [2601/3022] 32022L2555 art.7 <-> 32024R1689 art.82 -- NOT_A_CONFLICT
  [2602/3022] 32016R0679 art.97 <-> 32024R1689 art.53 -- NOT_A_CONFLICT
  [2603/3022] 32022L2555 art.8 <-> 32022R2554 art.32 -- NOT_A_CONFLICT
  [2604/3022] 32022L2555 art.4 <-> 32022R2554 art.32 -- NOT_A_CONFLICT
  [2605/3022] 32022L2555 art.8 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2606/3022] 32022L2555 art.8 <-> 32022R2554 art.50 -- NOT_A_CONFLICT
  [2607/3022] 32022L2555 art.8 <-> 32022R2554 art.32 -- NOT_A_CONFLICT
  [2608/3022] 32022L2555 art.8 <-> 32024R1689 art.57 -- NOT_A_CONFLICT
  [2609/3022] 32022L2555 art.9 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2610/3022] 32022L2555 art.9 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2611/3022] 32022L2555 art.8 <-> 32024R1689 art.70 -- NOT_A_CONFLICT
  [2612/3022] 32022L2555 art.9 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2613/3022] 32022L2555 art.9 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2614/3022] 32022L2555 art.9 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2615/3022] 32022L2555 art.9 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2616/3022] 32022L2555 art.9 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2617/3022] 32022L2555 art.9 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2618/3022] 32022L2555 art.9 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2619/3022] 32022L2555 art.11 <-> 32024R1689 art.70 -- NOT_A_CONFLICT
  [2620/3022] 32022L2555 art.12 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2621/3022] 32022L2555 art.12 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2622/3022] 32022L2555 art.12 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2623/3022] 32022L2555 art.13 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2624/3022] 32022L2555 art.13 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2625/3022] 32022L2555 art.13 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2626/3022] 32022L2555 art.13 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2627/3022] 32022L2555 art.13 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2628/3022] 32022L2555 art.13 <-> 32024R1689 art.64 -- NOT_A_CONFLICT
  [2629/3022] 32022L2555 art.13 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2630/3022] 32022L2555 art.13 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2631/3022] 32022L2555 art.14 <-> 32024R1689 art.67 -- NOT_A_CONFLICT
  [2632/3022] 32022L2555 art.16 <-> 32022R2554 art.21 -- NOT_A_CONFLICT
  [2633/3022] 32022L2555 art.13 <-> 32024R1689 art.57 -- NOT_A_CONFLICT
  [2634/3022] 32022L2555 art.16 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2635/3022] 32022L2555 art.16 <-> 32024R1689 art.6 -- NOT_A_CONFLICT
  [2636/3022] 32022L2555 art.13 <-> 32024R1689 art.70 -- NOT_A_CONFLICT
  [2637/3022] 32022L2555 art.16 <-> 32022R2554 art.22 -- NOT_A_CONFLICT
  [2638/3022] 32022L2555 art.16 <-> 32024R1689 art.35 -- NOT_A_CONFLICT
  [2639/3022] 32022L2555 art.16 <-> 32024R1689 art.81 -- NOT_A_CONFLICT
  [2640/3022] 32022L2555 art.16 <-> 32024R1689 art.46 -- NOT_A_CONFLICT
  [2641/3022] 32022L2555 art.16 <-> 32024R1689 art.68 -- NOT_A_CONFLICT
  [2642/3022] 32022L2555 art.16 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2643/3022] 32022L2555 art.16 <-> 32024R1689 art.90 -- NOT_A_CONFLICT
  [2644/3022] 32022L2555 art.16 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2645/3022] 32022L2555 art.16 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2646/3022] 32022L2555 art.16 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2647/3022] 32022L2555 art.19 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2648/3022] 32022L2555 art.16 <-> 32024R1689 art.112 -- NOT_A_CONFLICT
  [2649/3022] 32022L2555 art.18 <-> 32022R2554 art.54 -- NOT_A_CONFLICT
  [2650/3022] 32022L2555 art.20 <-> 32024R1689 art.70 -- NOT_A_CONFLICT
  [2651/3022] 32022L2555 art.21 <-> 32022R2554 art.6 -- NOT_A_CONFLICT
  [2652/3022] 32022L2555 art.21 <-> 32022R2554 art.6 -- NOT_A_CONFLICT
  [2653/3022] 32022L2555 art.21 <-> 32022R2554 art.9 -- NOT_A_CONFLICT
  [2654/3022] 32022L2555 art.21 <-> 32022R2554 art.10 -- NOT_A_CONFLICT
  [2655/3022] 32022L2555 art.21 <-> 32022R2554 art.10 -- NOT_A_CONFLICT
  [2656/3022] 32022L2555 art.21 <-> 32022R2554 art.13 -- NOT_A_CONFLICT
  [2657/3022] 32022L2555 art.21 <-> 32022R2554 art.11 -- NOT_A_CONFLICT
  [2658/3022] 32022L2555 art.21 <-> 32022R2554 art.17 -- NOT_A_CONFLICT
  [2659/3022] 32022L2555 art.21 <-> 32022R2554 art.17 -- NOT_A_CONFLICT
  [2660/3022] 32022L2555 art.21 <-> 32022R2554 art.14 -- NOT_A_CONFLICT
  [2661/3022] 32022L2555 art.21 <-> 32022R2554 art.18 -- NOT_A_CONFLICT
  [2662/3022] 32022L2555 art.21 <-> 32022R2554 art.18 -- NOT_A_CONFLICT
  [2663/3022] 32022L2555 art.21 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2664/3022] 32022L2555 art.21 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2665/3022] 32022L2555 art.21 <-> 32022R2554 art.12 -- NOT_A_CONFLICT
  [2666/3022] 32022L2555 art.21 <-> 32022R2554 art.25 -- NOT_A_CONFLICT
  [2667/3022] 32022L2555 art.21 <-> 32024R1689 art.9 -- NOT_A_CONFLICT
  [2668/3022] 32022L2555 art.21 <-> 32024R1689 art.29 -- NOT_A_CONFLICT
  [2669/3022] 32022L2555 art.21 <-> 32022R2554 art.25 -- NOT_A_CONFLICT
  [2670/3022] 32022L2555 art.21 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2671/3022] 32022L2555 art.21 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2672/3022] 32022L2555 art.21 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2673/3022] 32022L2555 art.21 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2674/3022] 32022L2555 art.21 <-> BWBR0049497 art.5 -- NOT_A_CONFLICT
  [2675/3022] 32022L2555 art.21 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2676/3022] 32022L2555 art.21 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2677/3022] 32022L2555 art.21 <-> 32022R2554 art.50 -- NOT_A_CONFLICT
  [2678/3022] 32022L2555 art.21 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2679/3022] 32022L2555 art.21 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2680/3022] 32022L2555 art.21 <-> 32022R2554 art.28 -- NOT_A_CONFLICT
  [2681/3022] 32022L2555 art.21 <-> 32022R2554 art.18 -- NOT_A_CONFLICT
  [2682/3022] 32022L2555 art.23 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2683/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2684/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2685/3022] 32022L2555 art.23 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2686/3022] 32022L2555 art.23 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2687/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2688/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2689/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2690/3022] 32022L2555 art.23 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2691/3022] 32022L2555 art.23 <-> 32024R1689 art.30 -- NOT_A_CONFLICT
  [2692/3022] 32022L2555 art.23 <-> 32024R1689 art.37 -- NOT_A_CONFLICT
  [2693/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2694/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2695/3022] 32022L2555 art.23 <-> 32024R1689 art.76 -- NOT_A_CONFLICT
  [2696/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2697/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2698/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2699/3022] 32022L2555 art.23 <-> 32024R1689 art.30 -- NOT_A_CONFLICT
  [2700/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2701/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2702/3022] 32022L2555 art.23 <-> 32024R1689 art.37 -- NOT_A_CONFLICT
  [2703/3022] 32022L2555 art.23 <-> 32022R2554 art.10 -- NOT_A_CONFLICT
  [2704/3022] 32022L2555 art.23 <-> 32024R1689 art.76 -- NOT_A_CONFLICT
  [2705/3022] 32022L2555 art.23 <-> 32022R2554 art.6 -- NOT_A_CONFLICT
  [2706/3022] 32022L2555 art.23 <-> 32022R2554 art.10 -- NOT_A_CONFLICT
  [2707/3022] 32022L2555 art.23 <-> 32022R2554 art.13 -- NOT_A_CONFLICT
  [2708/3022] 32022L2555 art.23 <-> 32022R2554 art.11 -- NOT_A_CONFLICT
  [2709/3022] 32022L2555 art.23 <-> 32022R2554 art.14 -- NOT_A_CONFLICT
  [2710/3022] 32022L2555 art.23 <-> 32022R2554 art.17 -- NOT_A_CONFLICT
  [2711/3022] 32022L2555 art.23 <-> 32022R2554 art.18 -- NOT_A_CONFLICT
  [2712/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2713/3022] 32022L2555 art.23 <-> 32022R2554 art.18 -- NOT_A_CONFLICT
  [2714/3022] 32022L2555 art.23 <-> 32022R2554 art.17 -- NOT_A_CONFLICT
  [2715/3022] 32022L2555 art.23 <-> 32022R2554 art.25 -- NOT_A_CONFLICT
  [2716/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2717/3022] 32022L2555 art.23 <-> 32022R2554 art.25 -- NOT_A_CONFLICT
  [2718/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2719/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2720/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2721/3022] 32022L2555 art.23 <-> 32024R1689 art.29 -- NOT_A_CONFLICT
  [2722/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2723/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2724/3022] 32022L2555 art.23 <-> BWBR0049497 art.5 -- NOT_A_CONFLICT
  [2725/3022] 32022L2555 art.23 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2726/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2727/3022] 32022L2555 art.23 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2728/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2729/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2730/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2731/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2732/3022] 32022L2555 art.23 <-> 32024R1689 art.30 -- NOT_A_CONFLICT
  [2733/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2734/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2735/3022] 32022L2555 art.23 <-> 32024R1689 art.37 -- NOT_A_CONFLICT
  [2736/3022] 32022L2555 art.23 <-> 32024R1689 art.76 -- NOT_A_CONFLICT
  [2737/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2738/3022] 32022L2555 art.23 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2739/3022] 32022L2555 art.23 <-> 32024R1689 art.30 -- NOT_A_CONFLICT
  [2740/3022] 32022L2555 art.23 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2741/3022] 32022L2555 art.23 <-> 32024R1689 art.76 -- NOT_A_CONFLICT
  [2742/3022] 32022L2555 art.23 <-> 32022R2554 art.21 -- NOT_A_CONFLICT
  [2743/3022] 32022L2555 art.23 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2744/3022] 32022L2555 art.23 <-> 32024R1689 art.37 -- NOT_A_CONFLICT
  [2745/3022] 32022L2555 art.23 <-> 32022R2554 art.22 -- NOT_A_CONFLICT
  [2746/3022] 32022L2555 art.23 <-> 32024R1689 art.6 -- NOT_A_CONFLICT
  [2747/3022] 32022L2555 art.23 <-> 32024R1689 art.35 -- NOT_A_CONFLICT
  [2748/3022] 32022L2555 art.23 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2749/3022] 32022L2555 art.23 <-> 32024R1689 art.68 -- NOT_A_CONFLICT
  [2750/3022] 32022L2555 art.23 <-> 32024R1689 art.71 -- NOT_A_CONFLICT
  [2751/3022] 32022L2555 art.23 <-> 32024R1689 art.81 -- NOT_A_CONFLICT
  [2752/3022] 32022L2555 art.23 <-> 32024R1689 art.90 -- NOT_A_CONFLICT
  [2753/3022] 32022L2555 art.23 <-> 32024R1689 art.97 -- NOT_A_CONFLICT
  [2754/3022] 32022L2555 art.23 <-> 32024R1689 art.46 -- NOT_A_CONFLICT
  [2755/3022] 32022L2555 art.27 <-> 32022R2554 art.45 -- NOT_A_CONFLICT
  [2756/3022] 32022L2555 art.29 <-> 32024R1689 art.38 -- NOT_A_CONFLICT
  [2757/3022] 32022L2555 art.29 <-> 32024R1689 art.70 -- NOT_A_CONFLICT
  [2758/3022] 32022L2555 art.31 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2759/3022] 32022L2555 art.31 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2760/3022] 32022L2555 art.31 <-> 32024R1689 art.30 -- NOT_A_CONFLICT
  [2761/3022] 32022L2555 art.31 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2762/3022] 32022L2555 art.31 <-> 32024R1689 art.37 -- NOT_A_CONFLICT
  [2763/3022] 32022L2555 art.31 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2764/3022] 32022L2555 art.31 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2765/3022] 32022L2555 art.31 <-> 32024R1689 art.76 -- NOT_A_CONFLICT
  [2766/3022] 32022L2555 art.32 <-> 32022R2554 art.37 -- NOT_A_CONFLICT
  [2767/3022] 32022L2555 art.32 <-> 32022R2554 art.37 -- NOT_A_CONFLICT
  [2768/3022] 32022L2555 art.32 <-> 32024R1689 art.57 -- NOT_A_CONFLICT
  [2769/3022] 32022L2555 art.32 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2770/3022] 32022L2555 art.32 <-> 32022R2554 art.54 -- NOT_A_CONFLICT
  [2771/3022] 32022L2555 art.32 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2772/3022] 32022L2555 art.33 <-> 32022R2554 art.37 -- NOT_A_CONFLICT
  [2773/3022] 32022L2555 art.32 <-> 32024R1689 art.100 -- NOT_A_CONFLICT
  [2774/3022] 32022L2555 art.33 <-> 32022R2554 art.37 -- NOT_A_CONFLICT
  [2775/3022] 32022L2555 art.33 <-> 32022R2554 art.50 -- NOT_A_CONFLICT
  [2776/3022] 32022L2555 art.33 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2777/3022] 32022L2555 art.34 <-> 32024R1689 art.100 -- NOT_A_CONFLICT
  [2778/3022] 32022L2555 art.34 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2779/3022] 32022L2555 art.33 <-> 32022R2554 art.50 -- NOT_A_CONFLICT
  [2780/3022] 32022L2555 art.33 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2781/3022] 32022L2555 art.34 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2782/3022] 32022L2555 art.34 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2783/3022] 32022L2555 art.34 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2784/3022] 32022L2555 art.35 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2785/3022] 32022L2555 art.34 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2786/3022] 32022L2555 art.34 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2787/3022] 32022L2555 art.35 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2788/3022] 32022L2555 art.34 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2789/3022] 32022L2555 art.34 <-> 32022R2554 art.52 -- NOT_A_CONFLICT
  [2790/3022] 32022L2555 art.35 <-> 32024R1689 art.30 -- NOT_A_CONFLICT
  [2791/3022] 32022L2555 art.35 <-> 32024R1689 art.28 -- NOT_A_CONFLICT
  [2792/3022] 32022L2555 art.34 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2793/3022] 32022L2555 art.35 <-> 32024R1689 art.73 -- NOT_A_CONFLICT
  [2794/3022] 32022L2555 art.35 <-> 32022R2554 art.19 -- NOT_A_CONFLICT
  [2795/3022] 32022L2555 art.35 <-> 32024R1689 art.37 -- NOT_A_CONFLICT
  [2796/3022] 32022L2555 art.36 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
  [2797/3022] 32022L2555 art.38 <-> 32022R2554 art.31 -- NOT_A_CONFLICT
  [2798/3022] 32022L2555 art.38 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2799/3022] 32022L2555 art.35 <-> 32024R1689 art.76 -- NOT_A_CONFLICT
  [2800/3022] 32022L2555 art.38 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2801/3022] 32022L2555 art.38 <-> 32022R2554 art.57 -- NOT_A_CONFLICT
  [2802/3022] 32022L2555 art.36 <-> 32022R2554 art.53 -- NOT_A_CONFLICT
  [2803/3022] 32022L2555 art.36 <-> 32024R1689 art.99 -- NOT_A_CONFLICT
